Environment,Task,Seed,Bin,InaccuracyType,Steps,Collisions,TerminationReason,BugFound
4163,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,14,1,Task Completed,False
9987,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,20,2,Task Completed,False
6547,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,12,2,Task Completed,False
6597,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,25,0,Task Completed,False
678,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,25,0,Task Completed,False
1014,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,9,0,Task Completed,False
9529,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,25,1,Task Completed,False
5600,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,19,3,Task Completed,False
3571,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,13,5,Task Completed,False
6749,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,11,3,Task Completed,False
5929,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,13,0,Task Completed,False
6113,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,11,1,Task Completed,False
5978,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,11,0,Task Completed,False
5311,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,18,0,Task Completed,False
9448,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,14,2,Task Completed,False
4241,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,11,0,Task Completed,False
4591,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,25,0,Task Completed,False
8080,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,21,0,Task Completed,False
8967,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,10,0,Task Completed,False
3284,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,8,0,Task Completed,False
9320,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,16,0,Task Completed,False
8900,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,14,0,Task Completed,False
5663,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,13,0,Task Completed,False
1877,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,14,0,Task Completed,False
8563,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,17,0,Task Completed,False
8089,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,9,0,Task Completed,False
5328,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,12,0,Task Completed,False
6689,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,14,0,Task Completed,False
4704,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,11,0,Task Completed,False
7542,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,12,0,Task Completed,False
2022,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,10,0,Task Completed,False
2900,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,13,0,Task Completed,False
5201,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,17,0,Task Completed,False
178,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,12,1,Task Completed,False
2836,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,25,0,Task Completed,False
7036,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,17,0,Task Completed,False
2452,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,25,0,Task Completed,False
8688,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,21,4,Task Completed,False
3761,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,9,0,Task Completed,False
5186,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,8,0,Task Completed,False
1705,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,11,2,Task Completed,False
9904,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,12,0,Task Completed,False
4455,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,14,0,Task Completed,False
5360,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,15,3,Task Completed,False
3270,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,16,0,Task Completed,False
241,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,8,0,Task Completed,False
8544,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,25,0,Task Completed,False
5846,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,25,0,Task Completed,False
7662,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,11,0,Task Completed,False
13,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,13,0,Task Completed,False
2950,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,17,4,Task Completed,False
4845,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,16,0,Task Completed,False
9512,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,12,0,Task Completed,False
8780,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,11,0,Task Completed,False
5197,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,23,0,Task Completed,False
3394,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,9,0,Task Completed,False
8261,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,17,3,Task Completed,False
9683,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,14,0,Task Completed,False
9249,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,5,0,Task Completed,False
9484,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,14,0,Task Completed,False
6171,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,9,0,Task Completed,False
5977,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,14,3,Task Completed,False
1642,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,10,0,Task Completed,False
8188,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,25,0,Task Completed,False
3872,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,22,0,Task Completed,False
7545,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,11,0,Task Completed,False
154,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,13,0,Task Completed,False
5621,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,8,0,Task Completed,False
9164,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,13,0,Task Completed,False
8479,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,8,0,Task Completed,False
910,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,9,1,Task Completed,False
6808,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,13,2,Task Completed,False
1578,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,14,2,Task Completed,False
6450,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,13,0,Task Completed,False
6002,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,14,0,Task Completed,False
6010,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,14,0,Task Completed,False
5746,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,11,0,Task Completed,False
5033,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,9,0,Task Completed,False
4008,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,12,1,Task Completed,False
6494,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,11,0,Task Completed,False
1085,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,14,1,Task Completed,False
9774,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,10,0,Task Completed,False
4754,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,9,0,Task Completed,False
1641,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,16,0,Task Completed,False
7026,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,15,5,Task Completed,False
6740,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,12,0,Task Completed,False
4509,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,19,3,Task Completed,False
2432,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,14,2,Task Completed,False
1322,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,6,0,Task Completed,False
2846,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,9,0,Task Completed,False
1544,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,5,0,Task Completed,False
4175,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,17,0,Task Completed,False
9459,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,12,0,Task Completed,False
292,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,14,0,Task Completed,False
2791,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,21,0,Task Completed,False
5566,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,11,0,Task Completed,False
7456,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,14,0,Task Completed,False
6,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,14,0,Task Completed,False
1796,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,14,0,Task Completed,False
7769,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,14,6,High Collision,True
6870,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,6,6,High Collision,True
2159,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,10,0,Task Completed,False
4559,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,23,2,Task Completed,False
9275,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,25,2,Task Completed,False
6037,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,25,0,Task Completed,False
4835,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,13,0,Task Completed,False
3673,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,16,0,Task Completed,False
9975,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,13,0,Task Completed,False
7725,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,11,0,Task Completed,False
9191,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,12,0,Task Completed,False
2008,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,15,0,Task Completed,False
3288,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,11,0,Task Completed,False
3231,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,20,0,Task Completed,False
728,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,17,1,Task Completed,False
4468,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,17,0,Task Completed,False
5301,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,8,0,Task Completed,False
465,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,13,0,Task Completed,False
3827,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,13,0,Task Completed,False
2623,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,10,0,Task Completed,False
3989,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,14,2,Task Completed,False
8758,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,5,1,Task Completed,False
4371,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,13,2,Task Completed,False
3041,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,17,1,Task Completed,False
2443,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,13,1,Task Completed,False
9397,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,25,1,Task Completed,False
4970,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,11,0,Task Completed,False
1344,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,11,0,Task Completed,False
8413,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,9,0,Task Completed,False
835,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,10,1,Task Completed,False
8540,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,9,0,Task Completed,False
2278,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,18,2,Task Completed,False
8616,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,12,0,Task Completed,False
1254,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,20,0,Task Completed,False
1040,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,16,0,Task Completed,False
442,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,17,0,Task Completed,False
6419,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,6,0,Task Completed,False
412,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,15,1,Task Completed,False
7176,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,11,0,Task Completed,False
3767,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,11,0,Task Completed,False
8301,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,11,0,Task Completed,False
704,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,12,0,Task Completed,False
9494,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,8,0,Task Completed,False
6638,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,9,2,Task Completed,False
4847,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,12,0,Task Completed,False
9541,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,23,0,Task Completed,False
1035,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,10,1,Task Completed,False
1264,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,9,0,Task Completed,False
150,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,10,0,Task Completed,False
7137,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,11,0,Task Completed,False
688,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,9,0,Task Completed,False
6471,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,14,0,Task Completed,False
1712,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,16,0,Task Completed,False
7865,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,15,2,Task Completed,False
5347,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,16,0,Task Completed,False
1159,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,13,0,Task Completed,False
3186,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,9,0,Task Completed,False
585,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,10,0,Task Completed,False
35,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,25,1,Task Completed,False
3372,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,17,4,Task Completed,False
7434,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,18,2,Task Completed,False
5259,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,11,0,Task Completed,False
5102,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,11,0,Task Completed,False
8398,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,15,0,Task Completed,False
108,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,17,0,Task Completed,False
6628,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,25,0,Task Completed,False
354,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,12,0,Task Completed,False
6592,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,13,1,Task Completed,False
2204,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,25,3,Task Completed,False
2874,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,8,2,Task Completed,False
1588,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,10,0,Task Completed,False
8858,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,9,0,Task Completed,False
9822,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,11,0,Task Completed,False
7632,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,20,0,Task Completed,False
4515,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,13,0,Task Completed,False
7345,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,14,0,Task Completed,False
6544,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,19,1,Task Completed,False
2702,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,15,2,Task Completed,False
1386,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,10,0,Task Completed,False
2972,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,13,0,Task Completed,False
5049,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,18,0,Task Completed,False
4216,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,10,0,Task Completed,False
4374,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,14,2,Task Completed,False
1223,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,25,0,Task Completed,False
510,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,17,0,Task Completed,False
2053,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,19,0,Task Completed,False
5515,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,15,0,Task Completed,False
682,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,6,0,Task Completed,False
867,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,10,0,Task Completed,False
9870,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,9,0,Task Completed,False
4576,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,14,0,Task Completed,False
4877,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,13,0,Task Completed,False
5280,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,17,2,Task Completed,False
5583,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,13,0,Task Completed,False
1315,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,19,0,Task Completed,False
3566,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,16,0,Task Completed,False
6463,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,11,0,Task Completed,False
9229,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,12,0,Task Completed,False
7992,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,9,0,Task Completed,False
8862,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,7,0,Task Completed,False
8983,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,12,0,Task Completed,False
2317,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,12,1,Task Completed,False
2930,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,14,0,Task Completed,False
9782,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,15,0,Task Completed,False
9938,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,25,0,Task Completed,False
3456,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,25,0,Task Completed,False
5315,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,20,0,Task Completed,False
647,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,10,0,Task Completed,False
1003,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,13,0,Task Completed,False
8164,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,11,0,Task Completed,False
7502,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,7,0,Task Completed,False
5023,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,13,0,Task Completed,False
3869,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,12,0,Task Completed,False
2410,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,13,0,Task Completed,False
8192,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,14,0,Task Completed,False
345,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,25,0,Task Completed,False
8034,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,19,1,Task Completed,False
3506,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,14,0,Task Completed,False
7155,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,4,0,Task Completed,False
8205,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,15,0,Task Completed,False
3826,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,14,0,Task Completed,False
1052,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,18,2,Task Completed,False
5533,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,14,0,Task Completed,False
2975,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,9,0,Task Completed,False
508,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,9,1,Task Completed,False
4834,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,25,0,Task Completed,False
1925,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,25,0,Task Completed,False
4325,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,10,0,Task Completed,False
4567,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,8,0,Task Completed,False
121,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,8,0,Task Completed,False
249,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,9,0,Task Completed,False
6798,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,12,0,Task Completed,False
3379,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,23,1,Task Completed,False
1488,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,16,3,Task Completed,False
8446,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,12,1,Task Completed,False
9798,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,15,2,Task Completed,False
5440,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,7,0,Task Completed,False
1019,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,14,0,Task Completed,False
9883,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,10,2,Task Completed,False
3955,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,13,0,Task Completed,False
1091,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,12,0,Task Completed,False
4495,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,14,0,Task Completed,False
7718,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,11,1,Task Completed,False
512,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,17,5,Task Completed,False
6548,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,25,2,Task Completed,False
1669,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,25,2,Task Completed,False
6180,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,11,0,Task Completed,False
8805,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,17,1,Task Completed,False
8968,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,8,0,Task Completed,False
8435,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,11,0,Task Completed,False
9952,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,14,0,Task Completed,False
3607,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,12,5,Task Completed,False
1023,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,13,3,Task Completed,False
1459,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,12,0,Task Completed,False
4628,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,15,2,Task Completed,False
2270,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,14,1,Task Completed,False
8751,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,10,0,Task Completed,False
8515,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,13,1,Task Completed,False
6299,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,10,0,Task Completed,False
6141,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,11,0,Task Completed,False
315,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,5,2,Task Completed,False
4243,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,11,0,Task Completed,False
1676,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,7,0,Task Completed,False
5144,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,16,0,Task Completed,False
9306,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,12,0,Task Completed,False
3151,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,25,0,Task Completed,False
5961,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,9,0,Task Completed,False
4521,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,8,0,Task Completed,False
174,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,15,0,Task Completed,False
2509,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,14,0,Task Completed,False
5939,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,10,2,Task Completed,False
